PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR15009047710	Article	Effect of pinetree thinning and of undergrowth control on the bird community in a Mediterranean coastal pinewood (Castel Fusano, Rome, C Italy).	Effetto del diradamento dei pint e del controllo del sottobosco sulla comunita di uccelli in una pineta costiera mediterranea (castel fusano - roma).	Castaldi, Amalia; Guerrieri, Gaspare				Rivista Italiana di Ornitologia	82	1-2		15-19	Sep 30 2012	2012				Italian	0	0	The authors studied for six years the effects of tree thinning and of undergrowth control in a coastal pinewood of Central Italy. The changes induced by cultivation activities have caused a significant contraction of richness abundance and diversity, not counterbalanced after 4 years from interventions. The species mostly affected are: Hoopoe, Upupa epops, Great Spotted Woodpecker, Dendrocopos major, Little Spotted Woodpecker, Dendrocopos minor, Short-toed Tree Creeper, Certhia brachydactyla, Firecrest, Regulus ignicapillus, and some species of Passeriformes which nest in the undergrowth vegetation.	Castaldi, Amalia; GAROL, Via Villabassa 45, Rome, I-00124, Italy, Italy.						Environmental Sciences & Ecology; Zoology	0035-6875		Ecology; Land zones; Palaearctic region; Eurasia; Europe	Aves [Community structure /  / Effect of pinetree thinning & undergrowth control] [Italy / Rome, Castel Fusano / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR15009047710		DOAJ Gold			2019-04-10
J	ZOOR14901006188	Article	Environmental diagnosis of Kaempfer's woodpecker, Celeus obrieni, on Goias State north region, Brazil.	Diagnostico ambiental das areas de ocorrencia do pica-pau-do-parnaiba Celeus obrieni, na regiao norte de Goias, Brasil.	Marcelino, Dianes Gomes; Correa, Andre Grassi; Dornas, Tulio; Pinheiro, Renato Torres				Neotropical Biology and Conservation	7	2		129-139	May-August 2012	2012				Portuguese	0	0	Despite being widely distributed on the Brazilian Cerrado, C. obrieni is classified as endan- gered inhabiting the "cerradao" and riparian vegetation mixed with the bamboo Guadua paniculata. On Goias State it has been found on different sites even though the low po- tential to its vegetation occurrence. Thus, we do an environmental diagnosis on C. obrieni incidence sites, identifying soil cover and major land uses, fragments with potential to support its ecological requirements and the main threats to its conservation. Results de- monstrate that the soil cover and use matrix on Porangatu and Novo Planalto quadrants are dominated by agro pasturelands. On Minacu 1 and Minacu 3, the native vegetation area is a little higher than human modified areas, whilec on Minacu 2 different Cerrado physiognomies predominate on the landscape. Average size of potential fragments on Novo Planalto and Porangatu were significantly lower than Minacu fragments, predomi- nating vegetation fragments smaller than 10 ha in all quadrants analyzed. Main threats to C. obrieni are associated to deforestation and fire, generated chiefly by agriculture and pasture expansion over native vegetation.	Marcelino, Dianes Gomes; Universidade Federal do Tocantins, Grupo de Pesquisa em Ecologia e Conservacao de Aves (ECOAVES/UFT), Av. NS15 ALCNO 14, Quadra 109 Norte, Estacao Experimental, Laboratorio de Ecologia e Ornitologia, Campus Universitario de Palmas, 77020-210, Palmas, TO, Brazil, Brazil.	dianes_engamb@hotmail.com					Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation	1809-9939		Animals and man; Conservation; Ecology; Habitat; Terrestrial habitat; Land zones; Neotropical region; South America	Celeus obrieni [Disturbance by man / Anthropogenic threats / environmental diagnosis] [Endangered status /  / ] [Habitat utilization / Habitat requirements / ] [Grassland / Cerrado / ] [Riparian habitat /  / ] [Brazil / Goias, north / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Celeus obrieni (Picidae). 		ZOOREC:ZOOR14901006188		Other Gold			2019-04-10
J	ZOOR14810069476	Article	Changes in habitat and breeding birds in a pitch pine-oak heath rocky summit community at the Mohonk Preserve, Ulster County, NY.		Chernek, Joseph				Kingbird	62	1		2-20	March 2012	2012				English	0	2	I studied changes in vegetation and breeding birds over 15 years in a Pitch Pine Oak Heath Rocky Summit community at the Mohonk Preserve, Ulster County, NY. Historical data from the Breeding Bird Census (BBC) were grouped into five-year periods of time from 1992 through 2007 and analyzed using geographic information system (GIS) methodology. In 2007, my colleagues and I collected two sets of BBC data, which were compared to the historical data and to each other, to assess variability among observers. Changes in resident species were the inclusion of the Downy Woodpecker (Picoides pubescens), Northern Cardinal (Cardinalis cardinalis), and Tufted Titmouse (Baeolophus bicolor) in BBC data. Changes in short distance migrants included a decrease in Eastern Towhee (Pipilo erythrophthalmus) breeding territories, the absence of the Brown-headed Cowbird (Molothrus ater) since 1997, and a decrease in Hermit Thrush (Catharus guttatus). Changes in long distance (neotropical) migrants were increases in the Indigo Bunting (Passerina cyanea) and Red-eyed Vireo (Vireo oliveaceus). Climate data showed increased temperature and increased precipitation over 111 years of data at the Mohonk Lake Cooperative Weather Station. Habitat change has occurred in the study area from 1986 through 2007 associated with Gypsy Moth (Lymantria dispar) attack, drought, the absence of fire, and an ice storm in 2002. Observer variability needs to be taken into account when analyzing bird populations because there is potentially a high level of variance among different observers.	Chernek, Joseph; 17 Lilly Street, Newburgh, NY 12550, USA, USA.	joseph.chernek@gmail.com					Zoology; Behavioral Sciences; Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences	0023-1606		Behaviour; Ecology; Population dynamics; Habitat utilization; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Migration / Migratory status / ] [Population censuses /  / ] [Habitat preference /  / ] [Climate and weather / Climate change / ] [New York / Ulster County, Mohonk Preserve / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14810069476					2019-04-10
J	ZOOR14802008576	Article	Wood-boring insect abundance in fire-injured ponderosa pine.		Costello, Sheryl L.; Negron, Jose F.; Jacobi, William R.				Agricultural and Forest Entomology	13	4		373-381	November 2011	2011				English	0	20	1 Wood-boring larvae in the families Cerambycidae and Buprestidae are often found in high densities in burned trees after wildland fires. They play an important role in tree decomposition, often reducing the value of salvageable timber, and represent an important avian food source. 2 Three forest areas that experienced wildfires 1-3 years previously were surveyed during the summer of 2004. Ponderosa pine trees with green, scorched and consumed needles were examined for wood borer occurrence. Within each of the three needle damage categories, the mean wood borer incidence was similar between different age fires. Trees with scorched or consumed needles had significantly more wood borers than trees with green needles. 3 Larvae collected from under tree bark were identified to family; when possible, cerambycids were identified further to Acanthocinus spp., Monochamus sp., Rhagium inquisitor (L.) and Stictoleptura canadensis (LeConte), and buprestids were identified to Chalcophora spp. and Chrysobothris sp. 4 Classification tree models showed that the estimated probability of tree infestation by wood borers varied among needle damage categories. For trees with green needles, tree injury variables of high bole char height and phloem discolouration were important predictive variables. In trees where needles were consumed, tree size variables of diameter at breast height and tree height were important predictive variables. 5 More than half the dead trees examined were infested with wood borers, indicating that infestation of fire-killed ponderosa pine may represent an important food source for species such as woodpeckers and a potential problem for the utilization of infested trees.	Costello, Sheryl L.; US Forest Serv, USDA, 740 Simms St, Golden, CO, 80401, USA, USA.	scostello@fs.fed.us					Zoology; Nutrition & Dietetics; Environmental Sciences & Ecology; Forestry; Entomology	1461-9555		Nutrition; Diet; Prey; Locomotion; Ecology; Community structure; Population dynamics; Predators; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Buprestidae; Cerambycidae [Food plants / Pinus ponderosa / Infestation of fire-damaged trees; trophic implications; summer] [Boring / Wood-boring larval abundance / ] [Relative abundance /  / ] [Population density /  / ] [Avian predators / Picoides / Fire-damaged tree infestations as food resource; larvae; pine forest] [Forest and woodland / Ponderosa pine forests / ] [Fire / Wildland fires / ] [South Dakota / Black Hills / ]. Picoides [Insect prey / Buprestidae (Coleoptera) / Larval infestations as food resource] [ / Cerambycidae (Coleoptera) / summer] [Food availability / Prey availability / ] [Forest and woodland / Fire-damaged ponderosa pine forests / ] [South Dakota / Black Hills / ]. 	Arthropods; Beetles; Birds; Chordates; Insects; Invertebrates; Vertebrates	Animalia, Arthropoda, Insecta, Coleoptera, Polyphaga, Buprestoidea, Chrysomeloidea, Chordata, Vertebrata, Aves, Piciformes, Picidae	Buprestidae (Buprestoidea): [Prey]. Cerambycidae (Chrysomeloidea): [Prey]. Picoides (Picidae): [Predator]. 		ZOOREC:ZOOR14802008576					2019-04-10
J	ZOOR14902008054	Article	Effects of Post-Fire Salvage Logging on Cavity-Nesting Birds and Small Mammals in Southeastern Montana.		Kronland, William J.; Restani, Marco				Canadian Field-Naturalist	125	4		316-326	Oct 2011	2011				English	0	51	We investigated how post-fire salvage logging of Ponderosa Pine (Pinus ponderosa) affected populations of cavity-nesting birds and small mammals in southeastern Montana in 2004 and 2005. We examined two salvage and two control plots with three point-count stations and one small mammal trap site randomly distributed across each plot. We used point counts and distance sampling methods to estimate density of cavity-nesting birds on each treatment. We also searched each plot for nests and used program MARK to construct a set of candidate models to investigate variations in nest survival related to treatment, year. and time. We used live traps arranged in webs centered on trapping sites and distance sampling methods to estimate small mammal density. Habitat characteristics were also quantified on each plot. Density of all cavity-nesting birds combined and of Hairy Woodpeckers (Picoides villosus) in particular were higher on the control than the salvage treatment. Density of large trees and abundance of active cavities were higher on the control treatment. Nest cavities on the salvage treatment were most often located in non-logged watersheds. Nest survival estimates were uniformly high, with only marginal variations attributed to treatment and year. Density of Deer Mice (Peromyscus maniculatus) was higher on the salvage than the control treatment, reflecting the amount of downed woody debris created during harvest.	Restani, Marco; St Cloud State Univ, Dept Biol Sci, St Cloud, MN 56301, USA, USA.	restani@stcloudstate.edu					Forestry; Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology	0008-3550		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Forestry / Post-fire salvage logging / cavity-nesting species] [Habitat management / Forest management / ] [Survival / Nest survival / ] [Forest and woodland / Pine forest habitat / ] [Fire /  / ] [Montana / Custer National Forest / ]. Peromyscus maniculatus; Picoides villosus [Forestry / Post-fire salvage logging / ] [Habitat management / Forest management / ] [Survival / Nest survival / ] [Forest and woodland / Pine forest habitat / ] [Fire /  / ] [Montana / Custer National Forest / ]. 	Birds; Chordates; Mammals; Rodents; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae, Mammalia, Rodentia, Muridae	Aves (Vertebrata). Picoides villosus (Picidae). Peromyscus maniculatus (Muridae). 		ZOOREC:ZOOR14902008054					2019-04-10
J	ZOOR14710071449	Article	Response of Red-Cockaded Woodpeckers to Military Training Operations.		Delaney, David K.; Pater, Larry L.; Carlile, Lawrence D.; Spadgenske, Eric W.; Beaty, Timothy A.; Melton, Robert H.				Wildlife Monographs	177			1-38	Jul 2011	2011				English	4	67	Military lands are a valuable resource in recovery of threatened, endangered, and at-risk species worldwide and have the highest density of threatened and endangered species of all major land management agencies in the United States. Many red-cockaded woodpeckers (Picoides borealis) that reside on federal lands occur on 15 military installations in the southeastern United States. This close association has increased concern over potential conflicts between conservation requirements of endangered species and the military's mission of combat readiness. Our objectives were to 1) determine if military training operations affect behavior, reproductive success, and productivity of red-cockaded woodpeckers; 2) develop a frequency-weighting function to assess woodpecker hearing sensitivity; 3) identify factors that affect woodpecker responses to military training operations; 4) develop distance and dose-response thresholds for quantifying woodpecker responses to noise levels and stimulus distances; 5) characterize military training operations through quantification of sound levels, source identification, distance from active woodpecker nests, frequency spectra, duration, and frequency of occurrence; and 6) document baseline woodpecker nesting behavior. We conducted our study on the Fort Stewart Military Installation located in southeast Georgia, USA. Downy woodpeckers, as surrogates for red-cockaded woodpeckers, had their best hearing sensitivity within the peak range of the power spectrum of both downy and red-cockaded woodpecker vocalizations, which is at a higher frequency than that of a typical passerine. Overall, woodpeckers had a reduced auditory sensitivity relative to human hearing sensitivity and other species of small birds, especially in the frequency range >4 kHz. Woodpeckers were most sensitive in the 1.5- to 4.0-kHz range. Sensitivity appeared to drop off quickly at frequencies <1.0 kHz and >4.0 kHz. Overall, we did not find that the woodpecker-frequency-weighting function we developed provided a better predictor of woodpecker flush response compared with A-weighting. More research is needed to better understand the relationship between frequency-weighting functions and woodpecker response behavior. Potential breeding groups of woodpeckers across the population increased from 158 in 1997 to 181 in 2000, wheras nesting groups increased from 141 in 1998 to 170 in 2000, for overall increases of 14.6% and 20.6%, respectively, over the 3 years of this project. Fledging success rates for individual nests within the overall population remained consistent from 1998 to 2000, averaging 84.4%. Mean clutch sizes for woodpecker groups for 1998 to 2000 ranged from 2.75 to 3.01 eggs/nest, brood size ranged from 2.01 to 2.22 nestlings/nest, whereas the average number of young fledged ranged from 1.57 to 1.76 young/occupied nest. We observed no difference in reproductive success or productivity between experimental and control-tested red-cockaded woodpecker groups. Overall, experimental test groups produced an average of 2.98 eggs/nest, 1.89 nestlings/nest, and 1.54 young/occupied nest from 1999 to 2000, compared with 2.73 eggs/nest, 1.91 nestlings/nest, and 1.57 young/occupied nest at control groups. We measured behavioral responses (nest attendance and arrivals and departures from the nest) of red-cockaded woodpeckers to military training events through direct and indirect (i.e., video surveillance) observation of 464. 5 hours of woodpecker nesting behavior before and after controlled experimental events while recording and characterizing militry-generated sound events using sound-recording equipment. We presented woodpeckers with actual 0.50-caliber blank machine gun fire and artillery simulators from controlled distances to develop distance and sound thresholds. We used video surveillance to document potential behavioral responses of woodpeckers primarily during nonexperimental military training operations in areas that could not be safely monitored and to determine baseline woodpecker nesting behaviors. We recorded 2,846 nonexperimental military noise events in 157 data sessions at 50 red-cockaded woodpecker groups from 1998 to 2000. We also recorded 206 experimental tests at 58 woodpecker groups during 1999 and 2000. Life-table analyses of flush response time showed that at short ranges (15-30 m) the flush response was stronger for artillery simulator blasts than for blank fire in both the incubation and the nestling phases. In contrast, at medium distances (45-60 m) blank fire tended to produce more flush responses than artillery fire in both incubation and nestling phases. At longer distances (>60 m), blank fire and artillery produced similar flush responses in the incubation phase, whereas flush response was stronger for blank fire than for artillery in the nestling phase. In general, most animals that responded to military activity flushed within 5 seconds of the stimulus event. Woodpeckers returned to nests within an average of 4.4 minutes after being flushed by artillery simulators and 6.3 minutes after 0.50-caliber blank-fire tests. Woodpecker flush response rates increased as stimulus distance decreased and sound levels increased, regardless of stimulus type or year. Woodpeckers did not flush from nests when 0.50-caliber blank machine gun fire and artillery simulators were >152 m away and sound-exposure levels (decibels (dB)) were <68 dBW (woodpecker-based frequency-weighting curve) and <65 dBW, respectively. We found that blast treatments reduced arrival rates of adults at the nest, with the amount of reduction dependent on the type of blast stimulus and number of helpers at the nest. On the other hand, blast treatments had no detectable effects on nest attendance. The effect of blank fire on incubation-phase arrivals over a 30-minute interval (about 40% reduction) was nearly twice that of artillery simulator fire (about a 20% reduction). There was no evidence supporting any effect of stimulus type on arrivals during the nestling phase. Blast stimuli during incubation reduced arrivals by 40% when no helpers were present, but the strength of this effect decreased to 28% when one helper was present, and was only 6% for nests with >=2 helpers. Distance of the blast from the nest did not affect the response of arrival rates to blast treatments. Infrequent, short-duration military training exercises, as measured, did not appear to substantially impact red-cockaded woodpecker reproductive success and productivity on the Fort Stewart Military Installation. Our results may be applicable to other military installations where similar training activities and intensity levels occur. Additional research is needed to address possible habituation or sensitization of red-cockaded woodpeckers to human activities in proximity to active nest sites. Although we attempted to monitor woodpecker response to a number of military training activities, other types of military training operations or human-based activities with louder noise, longer duration, incrased human presence, and greater frequency of occurrence could more negatively influence woodpecker nesting behavior and need to be investigated. Our results do not support the hypothesis that military maneuver training operations are limiting factors in the recovery of red-cockaded woodpeckers on military installations, based on our level and type of testing. Natural resource management policies on military installations have had a positive influence on the recovery of red-cockaded woodpeckers and probably outweigh the negative effects of typical military training. [copyright] 2011 The Wildlife Society.	Delaney, David K.; USA Engn Res & Dev Ctr, POB 9005, Champaign, IL 61826, USA, USA.	david.delaney@erdc.usace.army.mil					Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation; Reproductive Biology; Behavioral Sciences	0084-0173		Animals and man; Conservation; Sensory reception; Reproduction; Behaviour; Communication; Pollution; Abiotic factors; Physical factors; Vibration; Land zones; Nearctic region; North America; USA	Picoides borealis [Disturbance by man / Military training exercises impact / ] [Conservation measures / Conservation requirements / ] [Sound reception / Auditory sensitivity / ] [Reproductive behaviour / Nesting behaviour / ] [Reproductive productivity /  / ] [Physical pollution / Noise / ] [Sound /  / ] [Georgia-USA / Fort Stewart Military Installation / ]. Picoides pubescens [Sound reception / Auditory sensitivity / ] [Acoustic signals / Vocalizations / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides borealis (Picidae). Picoides pubescens (Picidae). 		ZOOREC:ZOOR14710071449					2019-04-10
J	ZOOR14709064130	Article	High Density Nesting of Black-backed Woodpeckers (Picoides arcticus) in a Post-fire Great Lakes Jack Pine Forest.		Youngman, Joseph A.; Gayk, Zach G.				Wilson Journal of Ornithology	123	2		381-386	Jun 2011	2011				English	0	14	A stand-replacing fire in 404 ha of jack pine (Pinus banksiana) and mixed pine forest in Michigan's Upper Peninsula in 2007 resulted in Black-backed Woodpeckers (Picoides arcticus) nesting at high density in 2008, the second possible nesting season post-fire. Nests were found within a 93-ha study area and a 19-ha stand (a subset of the 93-ha study area) in 199.5 survey hours concentrated in March July. The 19-ha stand had six nests, a density of 0.31 nests/ha or 0.63 individuals/ha, while the 93-ha study area had 20 nests yielding 0.21 nests/ha or 0.42 individuals/ha. These nest densities are higher than previously reported in the literature for comparable stands, indicating a large influx of nesting woodpeckers post-fire. High nesting densities in this study may have resulted from: (1) optimal timing of the fire for wood-boring beetle exploitation of burned trees, (2) the discrete nature of burned habitat in the study due to impacts of salvage logging, or (3) our focus on regions of the burn where high nesting densities occurred, as the entire burned area (404 ha) was not included in nest density calculations. Received 23 April 2010. Accepted 28 December 2010.	Youngman, Joseph A.; 36311 US Highway 41, Chassell, MI, USA, USA.	murphnj@up.net					Zoology; Reproductive Biology; Environmental Sciences & Ecology; Forestry	1559-4491		Reproduction; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Reproductive behaviour / Breeding behaviour & nesting behaviour / ] [Population density / Breeding density / ] [Forest and woodland / Jack pine forest / ] [Fire / Postfire / ] [Michigan / Ottawa National Forest / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 	10.1676/10-069.1	ZOOREC:ZOOR14709064130					2019-04-10
J	ZOOR15004017664	Article	Occupancy modeling of Black-backed Woodpeckers on burned Sierra Nevada forests.		Saracco, James F.; Siegel, Rodney B.; Wilkerson, Robert L.				ECOSPHERE	2	3		31, 1-17	Mar 2011	2011				English	2	20	The Black-backed Woodpecker (Picoides arcticus) has been designated by the USDA Forest Service as a management indicator species for snags in burned conifer forests of the Sierra Nevada of California, USA. However, little is known about the characteristics that affect between-fire and within-fire habitat selection by the species in the region. Here we report on the first broad-scale survey of Black-backed Woodpeckers on wildfire-affected forests of the Sierra Nevada. We implemented a Bayesian hierarchical model to: 1) estimate Black-backed Woodpecker occupancy probability in fire areas burned within a time window of 1-10 years; 2) identify relationships between occupancy probability and habitat covariates (fire age, change in canopy cover pre-to-post fire, and snag basal area), elevation, and latitude; and 3) estimate detection probability and relate it to survey interval length and survey type (passive v. broadcast). We included random fire-area effects in our model of occupancy probability to accommodate clusters of non-independent points surveyed within the larger set of fire areas. Mean occupancy probability was estimated to be 0.097. Elevation (after controlling for latitude) had the strongest effect on occupancy probability (higher occupancy at higher elevation) followed by latitude (higher occupancy at northerly sites). Fire age was also important; occupancy probability was about 4X higher on the youngest compared to oldest fires. Although the direction of regression coefficients were in the expected direction (positive), snag basal area and canopy cover change were of minor importance in affecting occupancy probability. There was some indication, however, that the importance of snag basal area increased with fire age. Weak links between occupancy and canopy cover change suggested the species uses a range of burn severities, and such heterogeneity may promote habitat longevity. Our estimate of overall detection probability (across all survey intervals) was 0.772. We found strong effects of survey interval length (higher for longer interval) and, especially survey type (higher for broadcast survey) on detection probability. Our modeling framework and implementation illustrates the flexibility of the Bayesian hierarchical approach for handling complexities such as estimating derived parameters (and variances) and modeling random effects, and should prove generally useful for occupancy studies.	Saracco, James F.; Inst Bird Populat, POB 1346, Point Reyes Stn, CA, 94956, USA, USA.	jsaracco@birdpop.org					Mathematics; Zoology; Environmental Sciences & Ecology; Forestry	2150-8925; 2150-8925		Techniques; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Mathematical techniques / Bayesian hierarchical modeling / ] [Distribution within habitat /  / ] [Forest and woodland / Conifer forests / ] [Abiotic factors /  / ] [California / Sierra Nevada / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 	10.1890/ES10-00132.1	ZOOREC:ZOOR15004017664		DOAJ Gold			2019-04-10
J	ZOOR14610065911	Article	Do male and female black-backed woodpeckers respond differently to gaps in habitat?		Pierson, Jennifer C.; Allendorf, Fred W.; Saab, Victoria; Drapeau, Pierre; Schwartz, Michael K.				Evolutionary Applications	3	3		263-278	May 2010	2010				English	0	17	We used population- and individual-based genetic approaches to assess barriers to movement in black-backed woodpeckers (Picoides arcticus), a fire-specialist that mainly occupies the boreal forest in North America. We tested if male and female woodpeckers exhibited the same movement patterns using both spatially implicit and explicit genetic analyses to define population structure and movement patterns of both sexes among populations. Three genetic groups were identified, a large, genetically continuous population that spans from the Rocky Mountains to Quebec, a small isolated population in South Dakota and a separate population in the western portion of their distribution (Oregon). Patterns of genetic diversity suggest extensive gene flow mediated by both males and females within the continuous boreal forest. However, male-mediated gene flow is the main form of connectivity between the continuously distributed group and the smaller populations of South Dakota and Oregon that are separated by large areas of unforested habitat, which apparently serves as a barrier to movement of female woodpeckers.	Pierson, Jennifer C.; Univ Montana, Wildlife Biol Program, Missoula, MT, USA, USA.	jencpierson@gmail.com	Pierson, Jennifer/I-1939-2012; Schwartz, Michael/C-3184-2014	Schwartz, Michael/0000-0003-3521-3367			Reproductive Biology; Zoology; Genetics & Heredity; Evolutionary Biology; Forestry	1752-4571		Reproduction; Genetics; Evolution; Variation; Habitat; Terrestrial habitat; Zoogeography; Land zones; Nearctic region	Picoides arcticus [Sex differences / Sex-biased dispersal & response to barriers / female; male] [Population genetics / Population genetic structure / ] [Biochemical variation / Microsatellite & mtDNA sequence variation / ] [Forest and woodland / Boreal forest & unforested gaps / ] [Dispersal /  / ] [North America /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR14610065911	25567923	DOAJ Gold, Green Published			2019-04-10
J	ZOOR14607046912	Article	Short-term effects of thinning and burning restoration treatments on avian community composition, density, and nest survival in the eastern cascades dry forests, Washington.		Gaines, William; Haggard, Maryellen; Begley, James; Lehmkuhl, John; Lyons, Andrea				Forest Science	56	1		88-99	Feb 2010	2010				English	0	31	We monitored the short-term (<3 years) response of land birds to restoration treatments (thin, burn, and thin-burn) in dry forests located on the eastern slope of the Cascade Range in Washington. Overall avian community composition did not change among the treatments. However, individual species responses varied with the chipping sparrow showing lower density in treatments, whereas hermit thrush, mountain chickadee, white-headed woodpecker, western bluebird, American crow, and common raven increased in treatment units. Daily survival rates of nesting guilds were similar in treated versus control stands; however, burn-only showed lower daily survival rates compared with other treatments. Additional research is needed to validate this result. Cavity-nesters (mountain chickadee, red-breasted nuthatch, and house wren) and foliage-nesters (chipping sparrow) used trees that were larger in diameter than available regardless of the treatment. Our results, in combination with other results from this study area, provide important implications for managers: (1) thin-burn treatments were effective at restoring habitat for several avian focal species; (2) spring burn treatments should be carefully designed to achieve desired restoration objectives; (3) large trees provide important habitat functions and are a key component for maintaining or restoring the viability of focal avian species; and (4) additional research is needed to better understand the effects of spring burning and the long-term effects of dry forest restoration treatments. FOR. SCI. 56(1):88-99.	Gaines, William; US Forest Serv, Pacific NW Res Stn, 215 Melody Lane, Wenatchee, WA, USA, USA.	wgaines@fs.fed.us					Forestry; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0015-749X		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Forestry / Thinning / ] [Habitat management /  / ] [Community structure /  / ] [Population density /  / ] [Survival / Nest survival rate / ] [Forest and woodland / Dry forest / ] [Fire / Prescribed burning / ] [Washington / Northeastern Cascades / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14607046912					2019-04-10
J	ZOOR14607046913	Article	Microhabitat selection of bark-foraging birds in response to fire and fire surrogate treatments.		Farris, Kerry L.; Zack, Steve; Amacher, Andrew J.; Pierson, Jennifer C.				Forest Science	56	1		100-111	Feb 2010	2010				English	1	14	We examined the short-term response of the bark-foraging bird community to mechanical thinning, prescribed fire, and thinning/prescribed fire combination treatments designed to reduce fuel loads at study sites throughout the continental United States as part of the national Fire and Fire Surrogate (FFS) project. We modeled the effects of study site, treatment, treatment category, and time since treatment on the foraging encounter rate of four individual species (red-breasted nuthatch (Sitta canadensis), mountain chickadee (Poecile gambeli), hairy woodpecker (Picoides villosus), and brown creeper (Certhia americana)) and assessed the relative importance of several tree and snag characteristics in the selection of foraging trees by these same species. The foraging encounter rate of all four species responded inconsistently across both treatment categories and study sites. Substrate diameter was the strongest and most consistent characteristic positively influencing the selection of foraging habitat structures for all species across all treatment categories. Other influential variables included the presence of bark beetles for red-breasted nuthatches, hairy woodpeckers, and brown creepers in control and burn-only treatment areas and tree species for brown creepers in bum-only and thin-only treatment areas. Although this study did not detect any major negative treatment response by any species, our results suggest that there is substantial variability in the reaction of this particular bird community to fuel reduction treatments and that managers may need to evaluate the effects of these treatments on a site-by-site and species-by-species basis. FOR. SCI. 56(1): 100-111.	Farris, Kerry L.; Wildlife Conservat Soc, N Amer Program, 718 SW Alder St,Suite 210, Portland, OR, USA, USA.	kerrylfarris@gmail.com	Pierson, Jennifer/I-1939-2012				Forestry; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0015-749X		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Habitat utilization; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America	Certhia americana; Picoides villosus; Poecile gambeli; Sitta canadensis [Forestry / Mechanical thinning / ] [Habitat management /  / ] [Habitat preference / Microhabitat selection / ] [Forest and woodland / Forest / ] [Fire / Prescribed fire / ] [USA /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Certhiidae, Paridae, Sittidae, Piciformes, Picidae	Certhia americana (Certhiidae). Poecile gambeli (Paridae). Sitta canadensis (Sittidae). Picoides villosus (Picidae). 		ZOOREC:ZOOR14607046913					2019-04-10
