PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR15103019301	Article	Density and Abundance of Black-Backed Woodpeckers in a Ponderosa Pine Ecosystem.		Mohren, Sean R.; Rumble, Mark A.; Anderson, Stanley H.				Prairie Naturalist	46	2		62-69	Dec 2014	2014				English	0	0	Black-backed woodpeckers (Picoides arcticus) are usually associated with forest disturbance resulting in recently killed trees. While black-backed woodpeckers are attracted to areas affected by these disturbances, in the Black Hills they exist during interim disturbance periods in largely undisturbed forests. In 2012, a petition for listing black-backed woodpeckers in the Black Hills as a distinct population segment identified current population size and the population size necessary to minimize risk of extinction as key components of the decision process. Our objective was to estimate the population size of black-backed woodpeckers in the Black Hills National Forest of South Dakota and Wyoming during a period of relatively low disturbance (e.g., 2000-2001). The estimated population was 641 (95% CI = 405-990) and 456 (95% CI = 293-705) breeding pairs in 2000 and 2001, respectively. The average density of 0.12/km2 (95% CI = 0.07-0.18) was similar to densities in other undisturbed forests. This population estimate provides a starting point for population viability analyses during periods of relatively low disturbance by fire or insects.	Rumble, Mark A.; US Forest Serv, Rocky Mt Res Stn, 8221 S Highway 16, Rapid City, SD, 57702, USA, USA.	mrumble@fs.fed.us					Forestry; Zoology; Environmental Sciences & Ecology	0091-0376		Animals and man; Disturbance by man; Commercial activities; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Picoides arcticus [Forestry /  / ] [Population dynamics / Population abundance / ] [Forest and woodland / Pine forest habitat / ] [South Dakota / Black Hills, north & central / ] [Wyoming /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR15103019301					2018-10-22
J	ZOOR15008040656	Article	Survey of rare vertebrates in the Fisheating Creek area, Glades County, Florida.		Enge, Kevin M.; Dougass, Nancy J.; Gore, Jeffery A.; Hovis, Julie A.; Meyer, Kenneth D.; Wallace, George E.; Farmer, Anna L.				Florida Scientist	77	1		15-42	Win 2014	2014				English	3	67	In April and May 2000, we conducted surveys for rare vertebrate species on the Fisheating Creek Phase I easement lands, Glades County, FL, which contains ca.3.3% of Florida's remaining dry prairie habitat. A large population of gopher tortoises (Gopherus polyphemus) is present, and we documented the gopher frog (Lithobates capito), American crocodile (Crocodylus acutus), eastern diamondback rattlesnake (Crotalus adamanteus), eastern indigo snake (Drymarchon couperi), and Florida pine snake (Pituophis melanoleucus). We recorded 68 families of Florida scrub-jays (Aphelocoma coerulescens) totaling 157 individuals and three active clusters of red-cockaded woodpeckers (Picoides borealis). The easement and adjacent lands had 16 possible previous nest sites of Florida sandhill cranes (Grus canadensis), seven Audubon's crested caracara (Caracara cheriway) territories, five southern bald eagle (Haliaeetus leucocephalus) nests, and six swallow-tailed kite (Elanoides forficatus) nests. We observed signs of Florida black bear (Ursus americanus), and a male Florida panther (Puma concolor) moved onto the property and died of unknown causes. More intensive surveys would be necessary to document additional wildlife species and to determine population levels. We recommend the timely use of prescribed fire as a management tool to maintain or restore dry prairie, scrubby flatwoods, and scrub habitats for wildlife, cattle, and biological diversity.	Enge, Kevin M.; Florida Fish & Wildlife Conservat Commiss, 1105 SW Williston Rd, Gainesville, FL, 32601, USA, USA.	kevin.enge@myfwc.com					Environmental Sciences & Ecology; Zoology; Marine & Freshwater Biology	0098-4590		Ecology; Community structure; Habitat; Freshwater habitat; Lotic water; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Vertebrata [Species diversity /  / Rare species] [Stream / Creek / ] [Grassland / Dry prairie habitat / ] [Florida / Glades County, Fisheating Creek area / ]. 	Chordates; Vertebrates	Animalia, Chordata	Vertebrata (Chordata). 		ZOOREC:ZOOR15008040656					2018-10-22
J	ZOOR15011069115	Article	Variation in home-range size of Black-backed Woodpeckers.		Tingley, Morgan W.; Wilkerson, Robert L.; Bond, Monica L.; Howell, Christine A.; Siegel, Rodney B.				Condor	116	3		325-340	Aug 2014	2014				English	2	49	The Black-backed Woodpecker (Picoides arcticus) is a species of conservation concern that is strongly associated with recently burned forests. Black-backed Woodpeckers are known to have variable home-range sizes, yet the ecological factors related to this variation have not been adequately explored and may hold insights into the natural history of the species and the management of its habitat. During 2011 and 2012, we radio-tracked Black-backed Woodpeckers nesting in 3 forested areas of California that burned between 2 and 5 years before the initiation of tracking. Among 15 individuals with robust tracking data, we found that home-range size varied by an order of magnitude, from 24.1 to 304.1 ha, as measured by movement-based kernel estimation. Using an information-theoretic approach, we evaluated the functional relationship between snag basal area an a priori key resource and home-range size, additionally controlling for sex, age, and years since fire as covariates. We found that snag basal area alone best predicted home-range size, explaining 54-62% of observed variation. As snag basal area increased, home-range sizes exponentially decreased. This relationship held true both with and without the inclusion of 3 individuals that nested in burned forest yet foraged predominantly outside the fire perimeter in unburned forest. Snag basal area, unlike other potential influences on home-range size, is an attribute that forest managers can directly influence. We describe a quantitative relationship between home-range size and snag basal area that forest managers can use to predict Black-backed Woodpecker pair density in burned forests and assess the likely population consequences of specific harvest treatments. Given that the birds in our study, foraging primarily in burned forest, all had home ranges with	Tingley, Morgan W.; Princeton Univ, Woodrow Wilson Sch, Princeton, NJ, 08544, USA, USA.	morgan.tingley@uconn.edu	Bond, Monica/E-3161-2013	Bond, Monica/0000-0001-8500-6564; Tingley, Morgan/0000-0002-1477-2218			Biodiversity & Conservation; Zoology; Environmental Sciences & Ecology; Anatomy & Morphology; Nutrition & Dietetics; Behavioral Sciences; Forestry	0010-5422		Conservation; Conservation measures; Biometrics; Nutrition; Feeding behaviour; Behaviour; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Habitat management / Forest management / model] [Age /  / ] [Foraging /  / ] [Home range / Home range size variation / ] [Forest and woodland / Montane forest / ] [Mountain habitat /  / ] [Fire /  / ] [California / Lassen Volcanic & Plumas National Park / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR15011069115					2018-10-22
J	ZOOR15011066495	Article	GREAT CRESTED FLYCATCHER (Myiarchus crinitus) NEST-SITE SELECTION AND NESTING SUCCESS IN TREE CAVITIES.		Miller, Karl E.				Florida Field Naturalist	42	2		45-53	May 2014	2014				English	0	4	Nesting ecology of the Great Crested Flycatcher (Myiarchus crinitus) has rarely been studied, even though the species is widespread and relatively common. I provide here the first study of Great Crested Flycatcher nesting ecology and nest-site selection in tree cavities in the eastern United States. I monitored 44 Great Crested Flycatcher nests in a mosaic of slash pine plantations and longleaf pine sandhills in Clay County, Florida. Nest sites were located in slash pine (52%), turkey oak (39%), longleaf pine (7%), and unknown pine species (2%). Most (73%) Great Crested Flycatcher nests were located in abandoned tree cavities excavated by various species, especially the Red-bellied Woodpecker (Melanerpes carolinus). Cavity entrance diameters averaged 6.2 ([plus or minus] 2.5) cm, with most (55%) measured entrances smaller than the minimum previously reported for the species. These findings are contrary to earlier characterizations of the species as showing a strong affinity for large naturally occurring hollows in live trees. Only 19 of 44 Great Crested Flycatcher nests (43%) were successful in fledging >=1 young. Mean cavity height was greater for successful nests than for unsuccessful nests, and the primary cause of nest failure was predation. Most flycatcher nests in oaks were located in the understory <3 m above ground where they were particularly vulnerable to predation. More research is needed on the relationships between nest-site selection and nesting success for cavity-nesting species in fire-suppressed habitats with a significant hardwood component.	Miller, Karl E.; Florida Fish & Wildlife Conservat Commiss, Fish & Wildlife Res Inst, 1105 SW Williston Rd, Gainesville, FL, 32601, USA, USA.	karl.miller@myfwc.com					Zoology; Reproductive Biology; Environmental Sciences & Ecology	0738-999X		Reproduction; Reproductive behaviour; Ecology; Habitat utilization; Animal constructions; Land zones; Nearctic region; North America; USA	Myiarchus crinitus [Breeding site / Nest-site selection / ] [Reproductive productivity / Nesting success / ] [Habitat preference /  / ] [Nests /  / ] [Florida / Clay County / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Tyrannidae	Myiarchus crinitus (Tyrannidae). 		ZOOREC:ZOOR15011066495					2018-10-22
J	ZOOR15011062070	Article	The Role of Wildfire, Prescribed Fire, and Mountain Pine Beetle Infestations on the Population Dynamics of Black-Backed Woodpeckers in the Black Hills, South Dakota.		Rota, Christopher T.; Millspaugh, Joshua J.; Rumble, Mark A.; Lehman, Chad P.; Kesler, Dylan C.				PLoS ONE	9	4		e94700	Apr 15 2014	2014				English	3	45	Wildfire and mountain pine beetle infestations are naturally occurring disturbances in western North American forests. Black-backed woodpeckers (Picoides arcticus) are emblematic of the role these disturbances play in creating wildlife habitat, since they are strongly associated with recently-killed forests. However, management practices aimed at reducing the economic impact of natural disturbances can result in habitat loss for this species. Although black-backed woodpeckers occupy habitats created by wildfire, prescribed fire, and mountain pine beetle infestations, the relative value of these habitats remains unknown. We studied habitat-specific adult and juvenile survival probabilities and reproductive rates between April 2008 and August 2012 in the Black Hills, South Dakota. We estimated habitat-specific adult and juvenile survival probability with Bayesian multi-state models and habitat-specific reproductive success with Bayesian nest survival models. We calculated asymptotic population growth rates from estimated demographic rates with matrix projection models. Adult and juvenile survival and nest success were highest in habitat created by summer wildfire, intermediate in MPB infestations, and lowest in habitat created by fall prescribed fire. Mean posterior distributions of population growth rates indicated growing populations in habitat created by summer wildfire and declining populations in fall prescribed fire and mountain pine beetle infestations. Our finding that population growth rates were positive only in habitat created by summer wildfire underscores the need to maintain early post-wildfire habitat across the landscape. The lower growth rates in fall prescribed fire and MPB infestations may be attributed to differences in predator communities and food resources relative to summer wildfire.	Rota, Christopher T.; Univ Missouri, Dept Fisheries & Wildlife Sci, Columbia, MO, 65211, USA, USA.	rotact@missouri.edu		Rota, Christopher/0000-0001-9272-4687			Zoology; Environmental Sciences & Ecology; Reproductive Biology	1932-6203		Reproduction; Ecology; Population dynamics; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Coleoptera [Impact on habitat /  / ] [South Dakota / Black Hills / ]. Picoides arcticus [Reproduction / Reproduction rate / impact of coleoptera species] [Population dynamics / Population growth rate / ] [Survival /  / ] [Fire / Wildfire & fall prescribed fire / ] [South Dakota / Black Hills / ]. 	Arthropods; Beetles; Birds; Chordates; Insects; Invertebrates; Vertebrates	Animalia, Arthropoda, Insecta, Chordata, Vertebrata, Aves, Piciformes, Picidae	Coleoptera (Insecta). Picoides arcticus (Picidae). 		ZOOREC:ZOOR15011062070	24736502	DOAJ Gold, Green Published			2018-10-22
J	ZOOR15010055639	Article	Nest Site Selection and Reproductive Success of Red-cockaded Woodpeckers in Ocala National Forest.		Ramirez, Elizabeth M.; Ober, Holly K.				American Midland Naturalist	171	2		258-270	Feb 2014	2014				English	2	44	Red-cockaded woodpeckers (Picoides borealis) in the Ocala National Forest are located near the southern edge of the species' geographic range in a region that contains the largest contiguous area of sand pine scrub habitat endemic to Florida. We examined nest site selection and nest success of the species in this unique region to determine which habitat characteristics and management activities contribute most to woodpecker productivity. We used data from a single year (2010) to assess the relative importance of forest stand features, landscape features, management activities, and spatial characteristics affecting social behavior of the birds and found fire management practices played the largest role in habitat selection, while understory characteristics were most important to reproductive success. We also used data spanning an entire decade (2001 to 2010) to assess the relative importance of landscape features, management activities, spatial characteristics affecting social behavior of the birds, and environmental factors in habitat selection and productivity. We again found the number of fire events was most influential to habitat selection, whereas the location of clusters relative to the sand pine ecotone was most influential to reproductive success. Results highlight the well-known importance of using fire to maintain quality habitat for the species but also suggest some unique aspects pertinent to managing this southern population of red-cockaded woodpeckers.	Ober, Holly K.; Univ Florida, Dept Wildlife Ecol & Conservat, Quincy, FL, 32351, USA, USA.	holly.ober@ufl.edu		Ober, Holly/0000-0003-3780-6297			Zoology; Reproductive Biology; Environmental Sciences & Ecology; Forestry	0003-0031; 1938-4238		Reproduction; Reproductive behaviour; Ecology; Habitat utilization; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Picoides borealis [Breeding site / Nest site selection / habitat characteristics] [Reproductive productivity / Reproductive success / ] [Habitat preference /  / ] [Forest and woodland /  / ] [Florida / Ocala National Forest / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides borealis (Picidae). 	10.1674/0003-0031-171.2.258	ZOOREC:ZOOR15010055639					2018-10-22
J	ZOOR15005027828	Article	Space-use and habitat associations of Black-backed Woodpeckers (Picoides arcticus) occupying recently disturbed forests in the Black Hills, South Dakota.		Rota, Christopher T.; Rumble, Mark A.; Millspaugh, Joshua J.; Lehman, Chadwick P.; Kesler, Dylan C.				Forest Ecology and Management	313			161-168	Feb 1 2014	2014				English	1	35	Black-backed Woodpeckers (Picoides arcticus) are a disturbance-dependent species that occupy recently burned forest and mountain pine beetle (MPB) infestations. Forest management practices that reduce the amount of disturbed forest may lead to habitat loss for Black-backed Woodpeckers, which have recently been petitioned for listing under the Endangered Species Act. We studied home range size and resource selection of Black-backed Woodpeckers occupying habitat created by summer wildfire, fall prescribed fire, and MPB infestations in the Black Hills, South Dakota. We studied home range size and resource selection by attaching radio-transmitters to adult Black-backed Woodpeckers. We estimated home range size using fixed kernel density techniques (n = 28 in habitat created by summer wildfire, n = 19 in habitat created by fall prescribed fire, and n = 27 in MPB infestations). We evaluated resource selection with a random-effects discrete choice model in a Bayesian framework (n = 5 in habitat created by summer wildfire, n = 16 in habitat created by fall prescribed fire, and n = 8 in habitat created by MPB infestations). Home range size was smallest in 1-2 year post summer wildfire habitat (mean home range size = 79 ha) and 2-year post fall prescribed fire habitat (mean home range size = 143 ha). Home range size was intermediate in MPB infestations (mean home range size = 307 ha) and was greatest in 3-4 year post fire habitat (mean summer wildfire home range size = 430 hectares, mean fall prescribed fire home range size = 460 ha). The relative probability that a Black-backed Woodpecker used a tree increased with increasing diameter at breast height (DBH) and basal area and was greatest on disturbance-killed trees. These results suggest 1-2 year post summer wildfire habitat may have the greatest relative value to Black-backed Woodpeckers and that MPB infestations may be more important as post-fire habitats age. We recommend retaining patches of 1-2 year post summer wildfire habitat that are at least 200 ha by exempting portions of recently burned forest from salvage logging. This recommendation can be accomplished by exempting salvage logging in summer wildfires <200 ha and retaining at least 50% of summer wildfires >400 ha. Ideally, recently burned forest patches should be composed of >=27 m2 basal area/ha of trees that burned at moderate or high severity, with at least 40% of the basal area composed of trees >=27 cm DBH. (C) 2013 Elsevier B.V. All rights reserved.	Rota, Christopher T.; Univ Missouri, Dept Fisheries & Wildlife Sci, 302 Anheuser Busch Nat Resources Bldg, Columbia, MO, 65211, USA, USA.	rotact@missouri.edu		Rota, Christopher/0000-0001-9272-4687			Behavioral Sciences; Zoology; Environmental Sciences & Ecology; Forestry	0378-1127		Behaviour; Ecology; Habitat utilization; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Home range / Home range size / ] [Habitat preference / Resource selection / ] [Forest and woodland / Forest / ] [Fire / Wildfire / ] [Spatial environment / Vegetation characteristics / ] [South Dakota / Black Hills / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR15005027828					2018-10-22
J	ZOOR15109056553	Article	ROOST SITES OF THE BLACK-BACKED WOODPECKER IN BURNED FOREST.		Siegel, Rodney B.; Wilkerson, Robert L.; Tingley, Morgan W.; Howell, Christine A.				Western Birds	45	4		296-303	2014	2014				English	0	5	The Black-backed Woodpecker (Picoides arcticus) is strongly associated with recently burned forest, which makes it vulnerable to salvage logging or other post-fire forest management that removes snags. As part of a larger radio-telemetry study of the species' resource use and habitat selection in a burned forest in California, we located radio-tagged Black-backed Woodpeckers at night to find and describe their roost sites. We found 14 unique roost locations during night-time searches for five individual birds. Description of the micro-site on the tree that the bird used was impossible at five roosts where we could not visually locate the bird in the dark. At the nine roosts confirmed visually, none of the birds roosted in excavated cavities. Rather, they roosted in sheltered spaces within burned-out hollows of trunks (5 instances), in the crook of a forked trunk (1 instance), wedged between adjacent trunks of two closely spaced trees (1 instance), in a deep, natural bark furrow (1 instance), and clinging to a trunk directly above a horizontal branch (1 instance). Eleven of the 14 roosts (79%) were in dead trees. Our results suggest that in burned forests the Black-backed Woodpecker may benefit if, during salvage logging, emphasis is placed on retaining snags with burned-out hollows, forked trunks, or other relatively unusual structures that may create crevices or other opportunities for shelter.	Siegel, Rodney B.; Inst Bird Populat, POB 1346, Point Reyes Stn, CA, 94956, USA, USA.	rsiegel@birdpop.org		Tingley, Morgan/0000-0002-1477-2218			Reproductive Biology; Zoology; Behavioral Sciences; Environmental Sciences & Ecology; Forestry	0160-1121		Reproduction; Reproductive behaviour; Behaviour; Activity patterns; Ecology; Habitat utilization; Habitat; Terrestrial habitat	Picoides arcticus [Breeding site / Roost site / ] [Roosting /  / ] [Habitat preference / Habitat selection / ] [Forest and woodland / Burned forest / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR15109056553					2018-10-22
J	ZOOR15109056554	Article	CHARACTERISTICS OF SITES OF WESTERN BLUEBIRD NESTS IN MANAGED PONDEROSA PINE FORESTS OF WASHINGTON.		Kozma, Jeffrey M.				Western Birds	45	4		304-312	2014	2014				English	0	1	I compared characteristics of sites of Western Bluebird (Sialia mexicana) nests in natural tree cavities in burned and unburned logged ponderosa pine (Pin us ponderosa) forests along the east slope of the Cascade Range of Washington, 2003-2008 and 2010. Tree density and percent debris cover (litter and large woody debris) were greater at nest sites in unburned stands because fire kills live trees and consumes woody debris, and they were the only characteristics in which nest sites in burned and unburned forests differed. In burned stands cavities were oriented primarily east, whereas in unburned stands they were oriented randomly. East-facing cavities may be thermally advantageous early in the day, keeping eggs warmer when the incubating female is away foraging. Most snags containing bluebird nest cavities (73%) were advanced in decay and had broken tops. Of the cavities whose original excavator was known, 27% were excavated by the Hairy Woodpecker (Picoides villosus), 12% by the White-headed Woodpecker (P. albolarvatus), and 5% by the Northern Flicker (Colaptes auratus). Only one nest was located in a non-excavated cavity. Of the 38 second nests, 76% were in the same cavity as the first, even though 38% of these first attempts were unsuccessful, suggesting that suitable cavities are limiting. My results suggest that bluebirds use similar nest sites in burned and unburned ponderosa pine stands and that abandoned woodpecker cavities are critical to the Western Bluebird in these managed forests.	Kozma, Jeffrey M.; Yakama Nation, Timber Fish & Wildlife, POB 151, Toppenish, WA, 98948, USA, USA.	kozj@yakamafish-nsn.gov					Forestry; Zoology; Environmental Sciences & Ecology	0160-1121		Animals and man; Disturbance by man; Commercial activities; Ecology; Animal constructions; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Sialia mexicana [Forestry / Logging / burned vs unburned forest] [Nests /  / ] [Forest and woodland /  / ] [Washington /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Sialia mexicana (Turdidae). 		ZOOREC:ZOOR15109056554					2018-10-22
J	ZOOR15103020649	Article	Occurrence patterns of Black-backed Woodpeckers in green forest of the Sierra Nevada Mountains, California, USA.		Fogg, Alissa M.; Roberts, L. Jay; Burnett, Ryan D.				Avian Conservation and Ecology	9	2		3	2014	2014				English	1	28	Black-backed Woodpeckers (Picoides arcticus) are a rare habitat specialist typically found in moderate and high severity burned forest throughout its range. It also inhabits green forest but little is known about occurrence and habitat use patterns outside of burned areas, especially in the Sierra Nevada of California, USA. We used point count and playback surveys to detect Black-backed Woodpeckers during 2011 -2013 on 460 transects on 10 national forest units. We defined green forest as areas that had not burned at moderate or high severity since 1991 and were more than 2 km from areas burned at moderate or high severity within the previous eight years (n = 386 transects). We used occupancy models to examine green forest habitat associations and found positive relationships with elevation, latitude, northern aspects, number of snags, tree diameter, lodgepole pine (Pinus contorta) forest, and a negative relationship with slope. Estimated occupancy in green forest was higher than previously understood (0.21). In addition site colonization and extinction probability in green forest were low (0.05 and 0.19, respectively) and suggest that many of the individuals detected in green forest were not just actively dispersing across the landscape in search of burned areas, but were occupying relatively stable home ranges. The association with high elevation and lodgepole pine forest may increase their exposure to climate change as these elevation forest types are predicted to decrease in extent over the next century. Although density is high in burned forest, green forest covers significantly more area in the Sierra Nevada and should be considered in efforts to conserve this rare species.	Fogg, Alissa M.; 3820 Cypress Dr Suite 11, Petaluma, CA, 94954, USA, USA.	afogg@pointblue.org					Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation; Forestry			Conservation; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Picoides arcticus [Conservation measures /  / occurrence] [Distribution within habitat / Occupancy / ] [Habitat utilization /  / ] [Forest and woodland / Green forest / ] [California / Sierra Nevada / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR15103020649		DOAJ Gold			2018-10-22
J	ZOOR14909039028	Article	FORAGING BEHAVIOR OF KAEMPFER'S WOODPECKER (CELEUS OBRIENI), A BAMBOO SPECIALIST.		Leite, Gabriel Augusto; Pinheiro, Renato Torres; Marcelino, Dianes Gomes; Cortes Figueira, Jose Eugenio; Charles Delabie, Jacques Hubert				Condor	115	2		221-229	May 2013	2013				English	1	20	Because of the patchiness of their habitat, its perceived low conservation value, and tendency to burn, bamboo-specialist birds are vulnerable to habitat loss. We documented the habitat use and foraging strategies of Celeus obrieni, Kaempfer's Woodpecker, in forested cerrado (savanna) with patches of the bamboo Guadua paniculata near Pium, Tocantins, Brazil. We surveyed for C. obrieni, measured vegetation structure at 30 sites where it was detected and 23 where it was not detected, then compared vegetation characteristics through nonmetric multidimentional scaling and one-way analysis of similarity to determine whether C. obrieni was specializing on particular habitat characteristics. We studied the species' foraging and compared the abundance of prey in drilled and nondrilled stems to evaluate its dietary specialization. All sites with C. obrieni had large, tall stands of G. paniculata, indicating habitat specialization. Drilling most frequently on large, dry stems from 2 to 4 m off the ground, the woodpeckers consumed ants, mainly Camponotus depressus and Azteca fasciata, which colonize the internodes of bamboo stems. Habitat specialists are more vulnerable to habitat loss or alteration but can serve as indicator species for the reaching of conservation goals. Large stands of forested cerrado with patches of bamboo should be conserved for C. obrieni to be maintained. The patchiness of bamboo forest may impede dispersal of C. obrieni.	Leite, Gabriel Augusto; INPA, Av Andre Araujo 2936, Manaus, Amazonas, BR-69060001 BC, Brazil, Brazil.	gabrielzoobio@hotmail.com					Zoology; Nutrition & Dietetics; Environmental Sciences & Ecology; Forestry	0010-5422		Nutrition; Diet; Feeding behaviour; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Neotropical region; South America	Celeus obrieni [Prey / Prey availability / ] [Foraging / Foraging behaviour / ] [Habitat utilization /  / ] [Forest and woodland / Cerrada forest / ] [Spatial environment / Habitat structure / ] [Brazil / Tocantins, Pium / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Celeus obrieni (Picidae): [Predator]. 		ZOOREC:ZOOR14909039028					2018-10-22
J	ZOOR15112083096	Article	Effects of fire on bird abundance in Okanagan Mountain Provincial Park, British Columbia.		Gyug, Les W.				British Columbia Birds	23			16-26	2013	2013				English	0	2	The Okanagan Mountain Provincial Park bird count is held annually the last weekend of May or the first weekend of June when parties of observers record all birds detected. In 2003 the Okanagan Mountain fire burned 99% of the park at varying intensities, providing a unique opportunity to examine long-term changes in bird species abundance affected by fire. Relative abundance was compared from a period of 11 years before the fire (1993-2003) to a period up to eight years after the fire (five counts from 2006-2011). In total 165 species have been tallied in the 16 counts. The average number of species per count was significantly higher after the burn (104.6) than before (96.3). Of 90 species considered common enough for meaningful statistical analyses, 28 increased in relative abundance after the fire, 11 decreased, and there was no significant difference for 51 species. Increases were particularly noted among: woodpeckers including Hairy, Black-backed, American Three-toed and Northern Flicker; some cavity nesters including House Wren, White-breasted Nuthatch, and Mountain and Western Bluebirds; some insectivores including Olive-sided Flycatcher, Say's Phoebe and Western Wood-Pewee; and shrub-occupying birds including Warbling Vireo, Lazuli Bunting, MacGillivray's Warbler, Song Sparrow and Lincoln's Sparrow. Severe declines were noted for forest inhabiting birds including Red-breasted Nuthatch, Golden-crowned Kinglet and Townsend's Warbler. For most species the response to fire determined by other studies was confirmed.							Environmental Sciences & Ecology; Zoology; Forestry	1183-3521		Ecology; Community structure; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; Canada	Aves [Relative abundance /  / report] [Population censuses / Bird counts / ] [Habitat utilization /  / ] [Forest and woodland /  / ] [Fire /  / ] [British Columbia / Okanagan Mountain Provincial Park / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR15112083096					2018-10-22
J	ZOOR14907025398	Article	A Risk-Based Approach to Evaluating Wildlife Demographics for Management in a Changing Climate: A Case Study of the Lewis's Woodpecker.		Towler, Erin; Saab, Victoria A.; Sojda, Richard S.; Dickinson, Katherine; Bruyere, Cindy L.; Newlon, Karen R.				Environmental Management	50	6		1152-1163	Dec 2012	2012				English	0	56	Given the projected threat that climate change poses to biodiversity, the need for proactive response efforts is clear. However, integrating uncertain climate change information into conservation planning is challenging, and more explicit guidance is needed. To this end, this article provides a specific example of how a risk-based approach can be used to incorporate a species' response to climate into conservation decisions. This is shown by taking advantage of species' response (i.e., impact) models that have been developed for a well-studied bird species of conservation concern. Specifically, we examine the current and potential impact of climate on nest survival of the Lewis's Woodpecker (Melanerpes lewis) in two different habitats. To address climate uncertainty, climate scenarios are developed by manipulating historical weather observations to create ensembles (i.e., multiple sequences of daily weather) that reflect historical variability and potential climate change. These ensembles allow for a probabilistic evaluation of the risk posed to Lewis's Woodpecker nest survival and are used in two demographic analyses. First, the relative value of each habitat is compared in terms of nest survival, and second, the likelihood of exceeding a critical population threshold is examined. By embedding the analyses in a risk framework, we show how management choices can be made to be commensurate with a defined level of acceptable risk. The results can be used to inform habitat prioritization and are discussed in the context of an economic framework for evaluating trade-offs between management alternatives.	Towler, Erin; Natl Ctr Atmospher Res, POB 3000, Boulder, CO, 80307, USA, USA.	towler@ucar.edu					Biodiversity & Conservation; Zoology; Environmental Sciences & Ecology; Forestry; Meteorology & Atmospheric Sciences	0364-152X		Conservation; Ecology; Animal constructions; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Melanerpes lewis [Conservation measures /  / model] [Nests / Nest survival / ] [Forest and woodland / Burned pine & aspen woodlands / ] [Climate and weather / Climate change / ] [Idaho /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Melanerpes lewis (Picidae). 		ZOOREC:ZOOR14907025398	23070061	Green Published, Other Gold			2018-10-22
