PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR14709062783	Article	How to manage the urban green to improve bird diversity and community structure.		Fontana, Simone; Sattler, Thomas; Bontadina, Fabio; Moretti, Marco				Landscape and Urban Planning	101	3		278-285	Jun 15 2011	2011				English	6	114	Urbanization is a fundamental environmental change, today happening at accelerated speed worldwide. Despite the strong and permanent human impact, urban biodiversity has generally proved to be surprisingly high. Quantitative information on the effect of management actions on biodiversity is often lacking but is an indispensable basis for decisions by urban planners and managers. We therefore quantified key urban variables to predict changes in avian biodiversity when their urban habitat is modified. We analysed species richness, diversity (Simpson index) and community composition of 63 bird species with reference to major urban environmental gradients at 96 sampling points in three Swiss cities. Best explanatory models were selected from candidate models following information theory, and their respective predictions were averaged based on AlCc-weights. Bird species richness and diversity are negatively affected by increasing fractions of sealed area or buildings, while increasing vegetation structures, in particular trees, show positive effects. Our models predict an increase from 13 species in the absence of trees to 20 species with 46% tree cover (+54%). Coniferous trees help to maximize bird species richness, with the models predicting an increase from 14 species at sites with only deciduous woody plants to 20 species (+43%) at places with equal representation of coniferous and deciduous plants. While the analysis of the Simpson index did not show any influence of the coniferous and broadleaf woody plants mixture, partial redundancy analysis revealed such an influence on bird community composition. highlighting the importance to consider several measures when analyzing biodiversity. [copyright] 2011 Elsevier B.V. All rights reserved.	Fontana, Simone; Swiss Fed Inst Forest Snow & Landscape Res WSL, Via Belsoggiorno 22, Bellinzona, Switzerland, Switzerland.	simone.fontana@wsl.ch					Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0169-2046		Animals and man; Conservation; Conservation measures; Ecology; Habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Disturbance by man / Urbanization impact / ] [Conservation measures / Biodiversity enhancement strategies / ] [Habitat management / Urban green space management recommendations / ] [Community structure /  / ] [Urban habitat /  / ] [Switzerland / Lucerne, Lugano & Zurich / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14709062783					2019-04-10
J	ZOOR14708059758	Article	Avian community response to pine flatwoods management.		Willcox, Emma V.; Giuliano, William M.				Forest Ecology and Management	261	11		1928-1935	Jun 1 2011	2011				English	4	44	Across the southeastern United States, changing disturbance regimes threaten the integrity of pine flatwoods, reducing their suitability as habitat for a variety of avian species, many of which are considered of conservation priority. Prescribed burning and roller chopping are management practices widely used in pine flatwoods to control shrubs and increase the growth of herbaceous vegetation. However, the impacts these treatments have on this system and its associated avian communities are largely unknown. We examined the effects of prescribed burning and roller chopping on pine flatwoods avian communities using a paired sample approach. Avian communities were compared between treated (e.g., burned) and untreated areas. We considered abundance and richness of all birds, but also groups of conservation concern, and those likely impacted by seasonal management practices (e.g., breeding and non-breeding categories, and woodland, successional-scrub, and grassland guilds). Dormant season burning resulted in decreases in avian species richness and abundance within the non-breeding, overwintering community. In situations where the maintenance or enhancement of this avian group is desired, growing season burning appears beneficial and should be used in preference to dormant season burning. Growing season burning benefited breeding avian communities, resulting in increases in species richness and abundance within this group. Dormant season roller chopping had no effect on species richness or abundance of any avian category or guild. Increases in abundance within breeding avian communities were observed following growing season roller chopping and a roller chopping/burning combination. Grazing, did not mediate the effects of prescribed burning or roller chopping on avian species richness or abundance. The use of dormant season burning is likely inappropriate in situations where conservation and management of non-breeding, overwintering species is a priority. The use of growing season roller chopping appears to provide a potential treatment alternative in situations where positive effects on breeding species are desired. Overall, maintenance of avian abundance and richness may be best achieved through the diverse application of prescribed burning and roller chopping based on season, frequency, and space. (C) 2011 Elsevier B.V. All rights reserved.	Willcox, Emma V.; Univ Florida, Inst Food & Agr Sci, POB 219, Bronson, FL, USA, USA.	ewillcox@ufl.edu					Zoology; Forestry; Environmental Sciences & Ecology; Biodiversity & Conservation	0378-1127		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Community structure; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Forestry / Forestry practices / ] [Habitat management / Forest management / ] [Species diversity / Species richness / ] [Population dynamics / Abundance / ] [Forest and woodland / Pine flatwoods / ] [Fire / Burning / ] [Florida / Central & south / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.1016/j.foreco.2011.02.017	ZOOREC:ZOOR14708059758					2019-04-10
J	ZOOR14802010084	Article	A first survey of the global population size and distribution of the Scottish Crossbill Loxia scotica.		Summers, Ron W.; Buckland, Stephen T.				Bird Conservation International	21	2		186-198	June 2011	2011				English	2	15	A survey of Scottish Crossbills Loxia scotica was carried out in 3,506 km2 of conifer woodland in northern Scotland during January to April 2008 to provide the first estimate of the global population size for this endemic bird. Population estimates were also made for Common Cross- bills L. curvirostra and Parrot Crossbills L. pytyopsittacus within this range. Crossbills were lured to systematically selected survey points for counting, sexing and recording their calls for later call-type (species) identification from sonograms. Crossbills were located at 451 of the 852 survey points, and adequate tape-recordings made at 387 of these. The Scottish Crossbill had a disjunct distribution, occurring largely within the eastern part of the study area, but also in the northwest. Common Crossbills had a mainly westerly distribution. The population size of post- juvenile Scottish Crossbills was estimated as 13,600 (95%C.I. 8,130[long dash]22,700), which will approxi- mate to 6,800 (4,065[long dash]11,350) pairs. Common Crossbills were more abundant within this range (27,100, 95% C.I. 14,700[long dash]38,400) and Parrot Crossbills rare (about 100). The sex ratio was not significantly different from parity for Scottish Crossbills. The modal number at survey points was two but numbers were larger in January than later in the survey. The numbers and distri- bution of all crossbill species are likely to vary between years, depending upon the size of the cone crops of the different conifers: all were coning in 2008. Common Crossbill and Parrot Cross- bill numbers will also be affected by irruptions from continental Europe. A monitoring scheme is required to detect any population trend, and further work on their habitat requirement (e.g. conifer selection at different seasons) is needed to inform habitat management of native and planted conifer forests to ensure a secure future for this endemic bird.	Summers, Ron W.; Royal Society for the Protection of Birds Scotland, Etive House, Beechwood Park, Inverness, United Kingdom, United Kingdom.	ron.summers@rspb.org.uk	Buckland, Stephen/A-1998-2012				Zoology; Environmental Sciences & Ecology; Forestry	0959-2709		Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe; United Kingdom	Loxia curvirostra; Loxia pytopsittacus; Loxia scotica [Population size /  / ] [Forest and woodland / Conifer woodland / distribution] [Scotland / North / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae	Loxia curvirostra (Fringillidae). Loxia pytopsittacus (Fringillidae). Loxia scotica (Fringillidae). 		ZOOREC:ZOOR14802010084		Bronze			2019-04-10
J	ZOOR14802017309	Article	Notes on 20 years of breeding bird surveys in Rothrock State Forest.		Grove, Greg				Pennsylvania Birds	25	3		146-150	Jun-Jul 2011	2011				English	0	0	The character of Rothrock State Forest has not significantly changed since 1992, when the forest was already fairly mature, albeit by post-logging era standards. Logging is ongoing but affects only a small fraction of the total acreage; it has been many decades since most of RSF has been cut. To protect against deer browsing, areas logged in recent years have been fenced, the effect of which is dramatic. Although an ugly process, logging nevertheless mimics in some degree the natural acts of fire, wind-throw and disease, and of course some species are dependant on the resetting of succession to earlier stages. Fortunately, the hemlock stands in RSF have seen limited effects of the woolly adelgid, which is present but seems to be progressing slowly, perhaps slowed by the winter cold at the latitude and elevation of RSF. As with the forest, the avian fauna undo of RSF has not changed substantially. BBS numbers for a given species may fluctuate substantially from year-to- year, as expected of a survey done just the once annually; obviously, no conclusions can be made from a single high or low count - only trends that continue for several years may be significant. Furthermore, we can have most confidence in validity of apparent trends for species that are relatively abundant and conversely much less for species low in average numbers. Thus, despite occasional deviations from average, the numbers of most common species have been stable, including Eastern Wood Pewee, Acadian Flycatcher, Scarlet Tanager, and Chipping Sparrow; or show only limited change of as yet uncertain significance, including Wood Thrush, flack-throated Green Warbler, and Common Yellowthroat. A few species appear to have undergone a substantial change in number, the most notable being the increase in Hooded Warblers, a trend seen statewide. Other common species that have clearly increased on the RSF routes include Mourning Dove, Red-eyed Vireo, Tufted Titmouse, Veery and American Robin. The most not, long-term decreases are of Ovenbird Great-crested Flycatcher. Eastern Towhee, the third most abundant species on these surveys, has gone ways, first decreasing, but recovering to the level of over a decade earlier. Population changes may be caused various factors in combinations that probably unique to each species. Some factors may be local, for example, forest maturation, logging, disease, caterpillar infestation, and browsing by deer. Other factors presumably affect a species on a larg scale, the two most obvious being the warming climate and habitat deterioration of the winter range. The importance of preservation of large, unbroken tracks of forest for the well being of dozens of species of birds in the heavily populated northeastern U.S. cannot be overstated. The State Forests are the most important avian conservation element of the Pennsylvania landscape. Their health and preservation must be a high priority as we deal with the uncertain effects of processes like natural gas extraction, wind turbine placement and climate change. I thank Nick Bolgiano for helpful suggestion on the text and for the creation of Figures 1 and 2.	Grove, Greg; 4343 McAlevy's Fort Road, Petersburg, Pa. 1669, USA, USA.	gwg2@psu.edu					Zoology; Environmental Sciences & Ecology; Forestry	0898-8501		Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Population censuses / Breeding surveys review / ] [Forest and woodland / Forest / ] [Pennsylvania / Central, Rothrock State Forest / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14802017309					2019-04-10
J	ZOOR14709069558	Article	How good are managed forests at conserving native woodpecker communities? A study in sub-Himalayan dipterocarp forests of northwest India.		Kumar, Raman; Shahabuddin, Ghazala; Kumar, Ajith				Biological Conservation	144	6		1876-1884	Jun 2011	2011				English	2	34	We assessed the impact of forest management on woodpecker community structure sub-Himalayan dipterocarp sal (Shorea robusta) forests. We selected eight sites representing four management-based 'forest types' (natural unworked sal, old- and young managed sal, and teak plantations). At each site, bird surveys were conducted along 2-km-long transects, 20 times during breeding and non-breeding seasons. Habitat characteristics were enumerated using circular and belt plots. Species composition across forest types was compared using multi-response permutation procedures. Indicator analysis identified woodpecker species preferring particular forest types. Biomass, abundance, and mean species richness of woodpeckers were highest in natural sal, intermediate in managed sal, and lowest in teak. There were apparent differences in woodpecker densities between seasons. Densities were higher in breeding season than non-breeding season for natural sal, while the opposite was true for managed sal. Woodpecker species composition significantly differed across forest types. The four largest species, including grey-headed (Picus canus) and greater yellownape (Picus flavinucha) that were identified as indicators, predominated natural sal but were scarce in other types. At a broader level, mean species richness of woodpeckers strongly indicated mean richness of other avifauna during breeding season. Our study suggests that forest management has significantly altered the sub-Himalayan woodpecker community structure. Managed sal forests, particularly teak plantations, are largely unable to support the original woodpecker assemblage during breeding season, although they provide foraging grounds during non-breeding season. [copyright]2011 Elsevier Ltd. All rights reserved.	Kumar, Raman; Ctr Wildlife Studies, 1669,31st Cross,16th Main,Banashankari 2nd Stage, Bangalore, Karnataka 560 070, India, India.	cyornis@gmail.com					Zoology; Forestry; Environmental Sciences & Ecology; Biodiversity & Conservation	0006-3207		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Habitat; Terrestrial habitat; Land zones; Oriental region; Eurasia; Asia; India	Picidae [Forestry / Past & present forest management practice effectiveness / ] [Habitat management /  / ] [Community structure / Community composition / ] [Forest and woodland / Managed & unmanaged sal forests & teak plantations / ] [Uttarakhand / Ramnagar Forest Division & Corbett Tiger Reserve / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes	Picidae (Piciformes). 		ZOOREC:ZOOR14709069558					2019-04-10
J	ZOOR14709064247	Article	Traffic noise affects forest bird species in a protected tropical forest.		Arevalo, J. Edgardo; Newhard, Kimberly				Revista de Biologia Tropical	59	2		969-980	Jun 2011	2011				English	6	107	The construction of roads near protected forest areas alters ecosystem function by creating habitat fragmentation and through several direct and indirect negative effects such as increased pollution, animal mortality through collisions, disturbance caused by excessive noise and wind turbulence. Noise in particular may have strong negative effects on animal groups such as frogs and birds, that rely on sound for communication as it can negatively interfere with vocalizations used for territorial defense or courtship. Thus, birds are expected to be less abundant close to the road where noise levels are high. In this study, we examined the effects of road traffic noise levels on forest bird species in a protected tropical forest in Costa Rica. Data collection was conducted in a forest segment of the Carara National Park adjacent to the Coastal Highway. We carried out 120 ten minute bird surveys and measured road noise levels 192 times from the 19th to the 23rd of April and from the 21st to the 28th of November, 2008. To maximize bird detection for the species richness estimates we operated six 12m standard mist nets simultaneously with the surveys. The overall mist-netting effort was 240net/h. In addition, we estimated traffic volumes by tallying the number of vehicles passing by the edge of the park using 24 one hour counts throughout the study. We found that the relative abundance of birds and bird species richness decreased significantly with the increasing traffic noise in the dry and wet season. Noise decreased significantly and in a logarithmic way with distance from the road in both seasons. However, noise levels at any given distance were significantly higher in the dry compared to the wet season. Our results suggest that noise might be an important factor influencing road bird avoidance as measured by species richness and relative abundance. Since the protected forest in question is located in a national park subjected to tourist visitation, these results have conservation as well as management implications. A decrease in bird species richness and bird abundance due to intrusive road noise could negatively affect the use of trails by visitors. Alternatives for noise attenuation in the affected forest area include the enforcement of speed limits and the planting of live barriers. Rev. Biol. Trop. 59(2): 969-980. Epub 2011 June 01.	Arevalo, J. Edgardo; Sch Field Studies, Apartado Postal 150-4013, Atenas, Alajuela, Costa Rica, Costa Rica.	earevalo@fieldstudies.org					Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Behavioral Sciences; Forestry	0034-7744		Animals and man; Conservation; Conservation measures; Behaviour; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Vibration; Land zones; Neotropical region; Central America	Aves [Disturbance by man / Traffic noise / ] [Habitat management /  / ] [Avoidance behaviour / Road avoidance / ] [Community structure /  / ] [Forest and woodland / Tropical forest / ] [Sound /  / ] [Costa Rica / Carana National Park / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14709064247	21717861	DOAJ Gold			2019-04-10
J	ZOOR14709064130	Article	High Density Nesting of Black-backed Woodpeckers (Picoides arcticus) in a Post-fire Great Lakes Jack Pine Forest.		Youngman, Joseph A.; Gayk, Zach G.				Wilson Journal of Ornithology	123	2		381-386	Jun 2011	2011				English	0	14	A stand-replacing fire in 404 ha of jack pine (Pinus banksiana) and mixed pine forest in Michigan's Upper Peninsula in 2007 resulted in Black-backed Woodpeckers (Picoides arcticus) nesting at high density in 2008, the second possible nesting season post-fire. Nests were found within a 93-ha study area and a 19-ha stand (a subset of the 93-ha study area) in 199.5 survey hours concentrated in March July. The 19-ha stand had six nests, a density of 0.31 nests/ha or 0.63 individuals/ha, while the 93-ha study area had 20 nests yielding 0.21 nests/ha or 0.42 individuals/ha. These nest densities are higher than previously reported in the literature for comparable stands, indicating a large influx of nesting woodpeckers post-fire. High nesting densities in this study may have resulted from: (1) optimal timing of the fire for wood-boring beetle exploitation of burned trees, (2) the discrete nature of burned habitat in the study due to impacts of salvage logging, or (3) our focus on regions of the burn where high nesting densities occurred, as the entire burned area (404 ha) was not included in nest density calculations. Received 23 April 2010. Accepted 28 December 2010.	Youngman, Joseph A.; 36311 US Highway 41, Chassell, MI, USA, USA.	murphnj@up.net					Zoology; Reproductive Biology; Environmental Sciences & Ecology; Forestry	1559-4491		Reproduction; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Reproductive behaviour / Breeding behaviour & nesting behaviour / ] [Population density / Breeding density / ] [Forest and woodland / Jack pine forest / ] [Fire / Postfire / ] [Michigan / Ottawa National Forest / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 	10.1676/10-069.1	ZOOREC:ZOOR14709064130					2019-04-10
J	ZOOR14708055212	Article	Persistence of the threatened Knysna warbler Bradypterus sylvaticus in an urban landscape: do gardens substitute for fire?		Pryke, James S.; Samways, Michael J.; Hockey, Philip A.R.				African Journal of Ecology	49	2		199-208	Jun 2011	2011				English	0	15	Food resources can limit populations of insectivorous birds. Previous studies have shown strong correlations between bird population densities and their invertebrate food, with declining populations being attributed to loss of prey. This might also be the case for the threatened Knysna warbler (Bradypterus sylvaticus), which in the last 20 years has declined precipitously on the Cape Peninsula, South Africa. The bird is abandoning natural, protected forests, retreating to narrow belts of suburban, riverine woodland with dense, tangled understoreys. The potential invertebrate food availability in natural forests and suburban woodland was assessed against what is known of the bird's preferred prey. The invertebrate food resource spectrum and abundance were determined using three sampling techniques in both natural forest and suburban woodland. Despite greater overall abundance of invertebrates in suburban woodland, the warbler's preferred prey items were equally abundant in both habitats. This suggests that reduced food supply does not explain abandonment of natural forests by the warbler. Rather, it is concluded that the availability of suitable nesting substrata, which are more abundant in suburban woodland, has driven the biotope shift. This is an unusual case of a localized and threatened bird species faring better under transformed conditions than in natural habitats.Resume Les ressources alimentaires peuvent limiter les populations d'oiseaux insectivores. Des etudes anterieures ont montre de fortes correlations entre la densite de populationsd'oiseaux et les invertebres qui leur servent de nourriture, le declin des populations etant attribuea la perte de la nourriture. Ceci pourrait aussi etre le cas de la fauvette de Knysna (Bradypterus sylvaticus) qui a decline tres rapidement sur la Peninsule de Cap, en Afrique du Sud, au cours des 20 dernieres annees. L'oiseau abandonne des forets naturelles protegees et se retire vers des ceintures de forets riveraines suburbaines, dont les etages inferieurs sont denses et touffus. La disponibilite potentielle des invertebres dont ces oiseaux se nourrissent fut evaluee dans des forets naturelles et dans des forets suburbaines en fonction de ce que l'on connait des preferences des oiseaux. On a determine le spectre et l'abondance des ressources en invertebres consommes en recourant a trois techniques d'echantillonnage dans les deux types de foret. Malgre une plus grande abondance generale d'invertebres dans la foret suburbaine, les proies preferees de la fauvette etaient aussi abondantes dans les deux habitats. Ceci laisse supposer que ce n'est pas un apport de nourriture reduit qui explique l'abandon de la foret naturelle par la fauvette. On en conclut plutot que c'est la disponibilite en substrats propices pour la nidification, qui sont plus abondants dans la foret suburbaine, qui a entraine le changement vers l'autre biotope. Ceci est un exemple inhabituel d'espece d'oiseau locale et menacee qui prospere mieux dans des conditions modifiees que dans des habitats naturels.	Pryke, James S.; Univ Stellenbosch, Fac AgriSci, Stellenbosch, South Africa, South Africa.	Jpryke@sun.ac.za	Pryke, James/A-6644-2008	Pryke, James/0000-0003-3148-5744; Samways, Michael J./0000-0003-4237-6025			Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Nutrition & Dietetics; Forestry	0141-6707; 1365-2028		Conservation; Nutrition; Habitat; Terrestrial habitat; Man made habitat; Land zones; Afrotropical region; Africa	Bradypterus sylvaticus [Conservation measures / Conservation recommendations / ] [Food availability /  / ] [Forest and woodland / Natural & suburban woodland / ] [Urban habitat / Suburban garden / ] [South Africa / Table Mountain / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Sylviidae	Bradypterus sylvaticus (Sylviidae). 	10.1111/j.1365-2028.2010.01244.x	ZOOREC:ZOOR14708055212					2019-04-10
J	ZOOR14708059183	Article	Disturbance, species loss and compensation: Wildfire and grazing effects on the avian community and its food supply in the Serengeti Ecosystem, Tanzania.		Nkwabi, A.K.; Sinclair, A.R.E.; Metzger, K.L.; Mduma, S.A.R.				Austral Ecology	36	4		403-412	Jun 2011	2011				English	0	57	An important question in biodiversity studies is whether disturbances in ecosystems will cause a net loss of species or whether such losses can be compensated by replacement of other species. We use two natural disturbances, fire and grazing, to examine the response of bird and arthropod communities in grasslands of Serengeti, Tanzania. Both burning and grazing by migrant ungulates take place at the end of the rains in June-July. We documented the communities before disturbance, then 1, 4 and 20 weeks after disturbance on three replicate plots and compared them with three undisturbed plots. Birds were recorded by observation, arthropods from pitfall, tray trap and sweepnet samples. We expected that as the grass biomass was reduced by either disturbance, bird communities would change with concomitant change in arthropod food abundance. Alternatively, bird communities would change not with the absolute amount of food but with the greater accessibility of food as the grass structure changed from long to short grass. Results showed first that both bird species richness and abundance increased after both types of disturbance, but burnt sites showed a greater increase than that for grazed sites. Second, there was a change in bird species composition with disturbance. The functionally equivalent athi short-toed lark (Calandrella athensis) was replaced by the red-capped lark (Calandrella cinerea). Third, the abundance of most groups of arthropods was lower on disturbed sites than those on undisturbed sites, and the reduction of arthropod numbers was greatest on burnt sites. These results imply that bird abundance did not occur through an increase in arthropod abundance but rather through a change in the grass structure making food more accessible; and the higher predation could have caused the lower arthropod abundance. In addition, some bird species replaced others thus functionally compensating for their loss.	Sinclair, A.R.E.; Tanzania Wildlife Res Inst, Serengeti Biodivers Program, Arusha, Tanzania, Tanzania.	sinclair@zoology.ubc.ca					Environmental Sciences & Ecology; Zoology; Nutrition & Dietetics	1442-9985		Nutrition; Diet; Ecology; Trophic structure; Community structure; Predators; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Afrotropical region; Africa	Arthropoda [Food webs / Mammalian grazing / ] [Relative abundance /  / ] [Avian predators /  / ] [Grassland /  / ] [Fire / Wildfire / ] [Tanzania / Serengeti / ]. Aves [Prey / Arthropoda / ] [Food availability /  / Arthropod prey] [Food webs / Mammalian grazing / ] [Community structure /  / ] [Habitat utilization /  / ] [Grassland /  / ] [Fire / Wildfire / ] [Tanzania / Serengeti / ]. 	Arthropods; Birds; Chordates; Invertebrates; Vertebrates	Animalia, Chordata, Vertebrata	Arthropoda (Animalia): [Prey]. Aves (Vertebrata): [Predator]. 		ZOOREC:ZOOR14708059183					2019-04-10
J	ZOOR14708059753	Article	Effects of artificial afforestation and successional stage on a lowland forest bird community in southern China.		Zhang, Qiang; Han, Richou; Zou, Fasheng				Forest Ecology and Management	261	11		1738-1749	Jun 1 2011	2011				English	4	31	To examine the relationship between forest succession after severe logging forestry practices and the composition of avian communities, we investigated how forest bird composition and guild structure change as a function of structural properties along a successional gradient, including a climax mature forest (>400 years), a rehabilitated mixed forest (50-70 years), and a disturbed Masson pine forest (70 years) of the Dinghushan Nature Reserve, Guangdong Province, China. Of a total of 51 resident species recorded, mixed forests hosted the highest numbers of individuals and species, reflecting the high species richness of both forest and non-forest species. For forest-dependent species, however, mature stands had the highest observed and estimated species richness. Of 6 habitat-use guilds identified, vertical-profile generalists and understory-birds formed the two dominant guilds, accounting for 54.0% and 38.7% of all individuals respectively. The results of canonical correspondence analysis (CCA) clearly showed that most forest-dependent species were associated with high proportions of native canopy cover and the mean density of dead trees and large trees, which are characteristic of old-growth mature forests ( horizontal heterogeneity) at stand level. Accordingly, conservation efforts should focus on the specialized requirements of the most habitat-restricted species in the future, especially for understory insectivores (Babblers) and large-tree users in mature subtropical monsoon forests of southern China. Moreover, since regenerating mixed forests are very similar to mature forests in both vegetation structure and bird community composition, we recommend that logging cycles (>50 years) be increased to a minimum of 50 years in southern China, so that a balance between economic and ecological interest can be reestablished. (C) 2011 Elsevier B.V. All rights reserved.	Han, Richou; S China Inst Endangered Anim, 105 Xingang W Rd, Guangzhou, Guangdong, China, China.	zoufs@gdei.gd.cn					Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology; Forestry	0378-1127		Conservation; Conservation measures; Ecology; Habitat utilization; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Asia; China	Aves [Habitat management /  / ] [Community structure / Community composition & guild structure / ] [Habitat preference / Habitat requirements / ] [Succession in habitats / Habitat successional gradient / ] [Forest and woodland / Forest / ] [Guangdong / Dinghushan Nature Reserve / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.1016/j.foreco.2011.01.025	ZOOREC:ZOOR14708059753					2019-04-10
J	ZOOR14708059757	Article	Breeding bird response to partially harvested riparian management zones.		Chizinski, Christopher J.; Peterson, Anna; Hanowski, JoAnn; Blinn, Charles R.; Vondracek, Bruce; Niemi, Gerald				Forest Ecology and Management	261	11		1892-1900	Jun 1 2011	2011				English	1	34	We compared avian communities among three timber harvesting treatments in 45-m wide even-age riparian management zones (RMZs) placed between upland clearcuts and along one side of first- or second-order streams in northern Minnesota, USA. The RMZs had three treatments: (1) unharvested, (2) intermediate residual basal area (RBA) (targeted goal 11.5 m2/ha, realized 16.0 m2/ha), and (3) low RBA (targeted goal 5.7 m2/ha, realized 8.7 m2/ha). Surveys were conducted one year pre-harvest and three consecutive years post-harvest. There was no change in species richness, diversity, or total abundance associated with harvest but there were shifts in the types of birds within the community. In particular, White-throated Sparrows (Zonon-ichia albicollis) and Chestnut-sided Warblers (Dendroica pensylvanica) increased while Ovenbirds (Seiurus aurocapilla) and Red-eyed Vireos (Vireo olivaceus) decreased. The decline of avian species associated with mature forest in the partially harvested treatments relative to controls indicates that maintaining an unharvested RMZ adjacent to an upland harvest may aid in maintaining avian species associated mature forest in Minnesota for at least three years post-harvest. However, our observations do not reflect reproductive success, which is an area for future research. (C) 2011 Elsevier B.V. All rights reserved.	Chizinski, Christopher J.; Univ Nebraska, Sch Nat Resources, Lincoln, NE, USA, USA.	cchizinski2@unl.edu	Chizinski, Christopher/G-6306-2011	Blinn, Charlie/0000-0003-1981-5421; Chizinski, Christopher/0000-0001-9294-2588			Forestry; Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology	0378-1127		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Forestry / Timber harvest treatments / ] [Habitat management / Forest management / ] [Community structure /  / ] [Population dynamics / Abundance / ] [Forest and woodland / Forest / ] [Riparian habitat /  / ] [Minnesota / North / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.1016/j.foreco.2011.02.012	ZOOREC:ZOOR14708059757		Green Published			2019-04-10
